[INFO ] [2022-09-13 08:22:00,561] Register - Step 01: Navigate to 'Register' page
[INFO ] [2022-09-19 14:48:19,137] Login - Step 01: Navigate to 'Login' page
[INFO ] [2022-09-19 14:48:19,805] Pre-condition - Step 02: Get all Coolies and reload page
[INFO ] [2022-09-19 14:48:22,959] Pre-condition - Step 03: Verify 'My Account' link is displayed
[INFO ] [2022-09-19 14:48:23,103] -------------------------PASSED--------------------------
[INFO ] [2022-09-19 14:48:23,103] Pre-condition - Step 04: Navigate to 'Customer Info' page 
[INFO ] [2022-09-19 14:49:29,089] Login - Step 01: Navigate to 'Login' page
[INFO ] [2022-09-19 14:49:30,181] Pre-condition - Step 02: Get all Coolies and reload page
[INFO ] [2022-09-19 14:49:32,276] Pre-condition - Step 03: Verify 'My Account' link is displayed
[INFO ] [2022-09-19 14:49:32,861] -------------------------PASSED--------------------------
[INFO ] [2022-09-19 14:49:32,861] Pre-condition - Step 04: Navigate to 'Customer Info' page 
[INFO ] [2022-09-19 14:51:47,028] Login - Step 01: Navigate to 'Login' page
[INFO ] [2022-09-19 14:51:47,731] Pre-condition - Step 02: Get all Coolies and reload page
[INFO ] [2022-09-19 14:51:50,252] Pre-condition - Step 03: Verify 'My Account' link is displayed
[INFO ] [2022-09-19 14:51:50,403] -------------------------PASSED--------------------------
[INFO ] [2022-09-19 14:52:36,232] Login - Step 01: Navigate to 'Login' page
[INFO ] [2022-09-19 14:52:36,923] Pre-condition - Step 02: Get all Coolies and reload page
[INFO ] [2022-09-19 14:52:39,021] Pre-condition - Step 03: Verify 'My Account' link is displayed
[INFO ] [2022-09-19 14:52:40,245] -------------------------PASSED--------------------------
[INFO ] [2022-09-19 15:08:48,995] Login - Step 01: Navigate to 'Login' page
[INFO ] [2022-09-19 15:08:50,124] Pre-condition - Step 02: Get all Coolies and reload page
[INFO ] [2022-09-19 15:08:52,633] Pre-condition - Step 03: Verify 'My Account' link is displayed
[INFO ] [2022-09-19 15:08:52,806] -------------------------PASSED--------------------------
[INFO ] [2022-09-19 15:10:38,062] Login - Step 01: Navigate to 'Login' page
[INFO ] [2022-09-19 15:10:38,781] Pre-condition - Step 02: Get all Coolies and reload page
[INFO ] [2022-09-19 15:10:41,329] Pre-condition - Step 03: Verify 'My Account' link is displayed
[INFO ] [2022-09-19 15:10:41,503] -------------------------PASSED--------------------------
[INFO ] [2022-09-19 15:20:22,147] Login - Step 01: Navigate to 'Login' page
[INFO ] [2022-09-19 15:20:22,979] Pre-condition - Step 02: Get all Coolies and reload page
[INFO ] [2022-09-19 15:20:25,586] Pre-condition - Step 03: Verify 'My Account' link is displayed
[INFO ] [2022-09-19 15:20:25,765] -------------------------PASSED--------------------------
[INFO ] [2022-09-19 17:45:58,151] Pre-condition - Step 01: Navigate to 'Register' page
[INFO ] [2022-09-19 17:45:59,301] Pre-condition - Step 02: Enter to Fistname textbox with value is 'Automation'
[INFO ] [2022-09-19 17:45:59,529] Pre-condition - Step 03: Enter to Lastname textbox with value is 'Testing'
[INFO ] [2022-09-19 17:45:59,737] Pre-condition - Step 04: Enter to Email textbox with value is 'auto9535@hotmail.com'
[INFO ] [2022-09-19 17:45:59,969] Pre-condition - Step 05: Enter to Password textbox with value is '123456'
[INFO ] [2022-09-19 17:46:00,203] Pre-condition - Step 06: Enter to Confirm Password textbox with value is '123456'
[INFO ] [2022-09-19 17:46:00,403] Pre-condition - Step 07: Click to 'Register' button
[INFO ] [2022-09-19 17:46:02,341] Pre-condition - Step 08: Verify Register success message is displayed
[INFO ] [2022-09-19 17:46:02,420] Pre-condition - Step 09: Click to Logout link
[INFO ] [2022-09-19 17:46:03,331] Pre-condition - Step 10: Navigate to 'Login' page
[INFO ] [2022-09-19 17:46:04,169] Pre-condition - Step 11: Enter to Email textbox with value is 'auto9535@hotmail.com'
[INFO ] [2022-09-19 17:46:04,425] Pre-condition - Step 12: Enter to Password textbox with value is '123456'
[INFO ] [2022-09-19 17:46:04,621] Pre-condition - Step 13: Click to Login button
[INFO ] [2022-09-19 17:46:05,507] Pre-condition - Step 14: Verify 'My Account' link is displayed
[INFO ] [2022-09-19 17:46:05,597] -------------------------PASSED--------------------------
[INFO ] [2022-09-19 17:46:05,865] OS name = windows 10
[INFO ] [2022-09-19 17:46:05,865] Driver instance name = chromedriver: chrome on windows (e7217cdb1409e20e07b8aa8e7908b661)
[INFO ] [2022-09-19 17:46:59,586] Pre-condition - Step 01: Navigate to 'Register' page
[INFO ] [2022-09-19 17:47:00,712] Pre-condition - Step 02: Enter to Fistname textbox with value is 'Automation'
[INFO ] [2022-09-19 17:47:00,934] Pre-condition - Step 03: Enter to Lastname textbox with value is 'Testing'
[INFO ] [2022-09-19 17:47:01,151] Pre-condition - Step 04: Enter to Email textbox with value is 'auto8359@hotmail.com'
[INFO ] [2022-09-19 17:47:01,412] Pre-condition - Step 05: Enter to Password textbox with value is '123456'
[INFO ] [2022-09-19 17:47:01,628] Pre-condition - Step 06: Enter to Confirm Password textbox with value is '123456'
[INFO ] [2022-09-19 17:47:01,829] Pre-condition - Step 07: Click to 'Register' button
[INFO ] [2022-09-19 17:47:03,968] Pre-condition - Step 08: Verify Register success message is displayed
[INFO ] [2022-09-19 17:51:33,586] Pre-condition - Step 01: Navigate to 'Register' page
[INFO ] [2022-09-19 17:51:34,650] Pre-condition - Step 02: Enter to Fistname textbox with value is 'Automation'
[INFO ] [2022-09-19 17:51:34,868] Pre-condition - Step 03: Enter to Lastname textbox with value is 'Testing'
[INFO ] [2022-09-19 17:51:35,112] Pre-condition - Step 04: Enter to Email textbox with value is 'auto8118@hotmail.com'
[INFO ] [2022-09-19 17:51:35,365] Pre-condition - Step 05: Enter to Password textbox with value is '123456'
[INFO ] [2022-09-19 17:51:35,587] Pre-condition - Step 06: Enter to Confirm Password textbox with value is '123456'
[INFO ] [2022-09-19 17:51:35,789] Pre-condition - Step 07: Click to 'Register' button
[INFO ] [2022-09-19 17:51:37,542] Pre-condition - Step 08: Verify Register success message is displayed
[INFO ] [2022-09-19 17:53:16,875] Pre-condition - Step 01: Navigate to 'Register' page
[INFO ] [2022-09-19 17:53:17,973] Pre-condition - Step 02: Enter to Fistname textbox with value is 'Automation'
[INFO ] [2022-09-19 17:53:18,194] Pre-condition - Step 03: Enter to Lastname textbox with value is 'Testing'
[INFO ] [2022-09-19 17:53:18,436] Pre-condition - Step 04: Enter to Email textbox with value is 'auto5540@hotmail.com'
[INFO ] [2022-09-19 17:53:18,691] Pre-condition - Step 05: Enter to Password textbox with value is '123456'
[INFO ] [2022-09-19 17:53:18,916] Pre-condition - Step 06: Enter to Confirm Password textbox with value is '123456'
[INFO ] [2022-09-19 17:53:19,111] Pre-condition - Step 07: Click to 'Register' button
[INFO ] [2022-09-19 17:53:20,913] Pre-condition - Step 08: Verify Register success message is displayed
[INFO ] [2022-09-19 17:56:55,637] Pre-condition - Step 01: Navigate to 'Register' page
[INFO ] [2022-09-19 17:56:56,739] Pre-condition - Step 02: Enter to Fistname textbox with value is 'Automation'
[INFO ] [2022-09-19 17:56:56,954] Pre-condition - Step 03: Enter to Lastname textbox with value is 'Testing'
[INFO ] [2022-09-19 17:56:57,189] Pre-condition - Step 04: Enter to Email textbox with value is 'auto6308@hotmail.com'
[INFO ] [2022-09-19 17:56:57,442] Pre-condition - Step 05: Enter to Password textbox with value is '123456'
[INFO ] [2022-09-19 17:56:57,670] Pre-condition - Step 06: Enter to Confirm Password textbox with value is '123456'
[INFO ] [2022-09-19 17:56:57,868] Pre-condition - Step 07: Click to 'Register' button
[INFO ] [2022-09-19 17:56:59,569] Pre-condition - Step 08: Verify Register success message is displayed
[INFO ] [2022-09-19 17:56:59,857] OS name = windows 10
[INFO ] [2022-09-19 17:56:59,858] Driver instance name = chromedriver: chrome on windows (99657c43dd3663e73fdf8a7b27321ec7)
[INFO ] [2022-09-19 17:58:39,978] Pre-condition - Step 01: Navigate to 'Register' page
[INFO ] [2022-09-19 17:58:40,742] Pre-condition - Step 02: Enter to Fistname textbox with value is 'Automation'
[INFO ] [2022-09-19 17:58:41,007] Pre-condition - Step 03: Enter to Lastname textbox with value is 'Testing'
[INFO ] [2022-09-19 17:58:41,254] Pre-condition - Step 04: Enter to Email textbox with value is 'auto4994@hotmail.com'
[INFO ] [2022-09-19 17:58:41,512] Pre-condition - Step 05: Enter to Password textbox with value is '123456'
[INFO ] [2022-09-19 17:58:41,732] Pre-condition - Step 06: Enter to Confirm Password textbox with value is '123456'
[INFO ] [2022-09-19 17:58:41,917] Pre-condition - Step 07: Click to 'Register' button
[INFO ] [2022-09-19 17:58:44,079] Pre-condition - Step 08: Verify Register success message is displayed
[INFO ] [2022-09-19 17:58:44,442] OS name = windows 10
[INFO ] [2022-09-19 17:58:44,443] Driver instance name = chromedriver: chrome on windows (b2ecca4ffc228fad8b12d20fc4fc0826)
[INFO ] [2022-09-19 18:08:18,332] Pre-condition - Step 01: Navigate to 'Register' page
[INFO ] [2022-09-19 18:08:19,465] Pre-condition - Step 02: Enter to Fistname textbox with value is 'Automation'
[INFO ] [2022-09-19 18:08:19,664] Pre-condition - Step 03: Enter to Lastname textbox with value is 'Testing'
[INFO ] [2022-09-19 18:08:19,850] Pre-condition - Step 04: Enter to Email textbox with value is 'auto8884@hotmail.com'
[INFO ] [2022-09-19 18:08:20,052] Pre-condition - Step 05: Enter to Password textbox with value is '123456'
[INFO ] [2022-09-19 18:08:20,246] Pre-condition - Step 06: Enter to Confirm Password textbox with value is '123456'
[INFO ] [2022-09-19 18:08:20,424] Pre-condition - Step 07: Click to 'Register' button
[INFO ] [2022-09-19 18:08:22,225] Pre-condition - Step 08: Verify Register success message is displayed
[INFO ] [2022-09-19 18:08:22,496] OS name = windows 10
[INFO ] [2022-09-19 18:08:22,496] Driver instance name = chromedriver: chrome on windows (9c7a72c8aaa2e71f78b12cf7a2fbb359)
[INFO ] [2022-09-19 18:31:22,042] Pre-condition - Step 01: Navigate to 'Register' page
[INFO ] [2022-09-19 18:31:22,755] Pre-condition - Step 02: Enter to Fistname textbox with value is 'Automation'
[INFO ] [2022-09-19 18:31:22,980] Pre-condition - Step 03: Enter to Lastname textbox with value is 'Testing'
[INFO ] [2022-09-19 18:31:23,170] Pre-condition - Step 04: Enter to Email textbox with value is 'auto2672@hotmail.com'
[INFO ] [2022-09-19 18:31:23,370] Pre-condition - Step 05: Enter to Password textbox with value is '123456'
[INFO ] [2022-09-19 18:31:23,556] Pre-condition - Step 06: Enter to Confirm Password textbox with value is '123456'
[INFO ] [2022-09-19 18:31:23,749] Pre-condition - Step 07: Click to 'Register' button
[INFO ] [2022-09-19 18:31:25,628] Pre-condition - Step 08: Verify Register success message is displayed
[INFO ] [2022-09-19 18:31:25,902] OS name = windows 10
[INFO ] [2022-09-19 18:31:25,903] Driver instance name = chromedriver: chrome on windows (605573054d57ee8b65b436f2620f379d)
[INFO ] [2022-09-20 08:03:20,190] Register - Step 01: Navigate to 'Register' page
[INFO ] [2022-09-20 08:03:20,870] Register - Step 02: Enter to Fistname textbox with value is 'Automation'
[INFO ] [2022-09-20 08:03:21,077] Register - Step 03: Enter to Lastname textbox with value is 'Testing'
[INFO ] [2022-09-20 08:03:21,266] Register - Step 04: Enter to Email textbox with value is 'auto6636@hotmail.com'
[INFO ] [2022-09-20 08:03:21,464] Register - Step 05: Enter to Password textbox with value is '123456'
[INFO ] [2022-09-20 08:03:21,656] Register - Step 06: Enter to Confirm Password textbox with value is '123456'
[INFO ] [2022-09-20 08:03:21,839] Register - Step 07: Click to 'Register' button
[INFO ] [2022-09-20 08:03:23,815] Register - Step 08: Verify Register success message is displayed
[INFO ] [2022-09-20 08:03:23,904] -------------------------FAILED--------------------------
[INFO ] [2022-09-20 08:03:23,905] Register - Step 09: Click to Logout link
[INFO ] [2022-09-20 08:03:24,837] Login - Step 01: Navigate to 'Login' page
[INFO ] [2022-09-20 08:03:25,658] Login - Step 02: Enter to Email textbox with value is 'auto6636@hotmail.com'
[INFO ] [2022-09-20 08:03:25,843] Login - Step 03: Enter to Password textbox with value is '123456'
[INFO ] [2022-09-20 08:03:26,001] Login - Step 04: Click to Login button
[INFO ] [2022-09-20 08:03:26,762] Login - Step 05: Verify 'My Account' link is displayed
[INFO ] [2022-09-20 08:03:26,842] -------------------------FAILED--------------------------
[INFO ] [2022-09-20 08:03:26,843] Login - Step 06: Navigate to 'Customer Info' page 
[INFO ] [2022-09-20 08:03:29,194] Login - Step 07: Verify 'Customer Info' page is displayed
[INFO ] [2022-09-20 08:03:29,275] -------------------------FAILED--------------------------
[INFO ] [2022-09-20 08:04:15,410] Register - Step 01: Navigate to 'Register' page
[INFO ] [2022-09-20 08:04:16,037] Register - Step 02: Enter to Fistname textbox with value is 'Automation'
[INFO ] [2022-09-20 08:04:16,235] Register - Step 03: Enter to Lastname textbox with value is 'Testing'
[INFO ] [2022-09-20 08:04:16,427] Register - Step 04: Enter to Email textbox with value is 'auto92@hotmail.com'
[INFO ] [2022-09-20 08:04:16,631] Register - Step 05: Enter to Password textbox with value is '123456'
[INFO ] [2022-09-20 08:04:16,814] Register - Step 06: Enter to Confirm Password textbox with value is '123456'
[INFO ] [2022-09-20 08:04:16,997] Register - Step 07: Click to 'Register' button
[INFO ] [2022-09-20 08:04:18,305] Register - Step 08: Verify Register success message is displayed
[INFO ] [2022-09-20 08:04:18,417] -------------------------PASSED--------------------------
[INFO ] [2022-09-20 08:04:18,417] Register - Step 09: Click to Logout link
[INFO ] [2022-09-20 08:04:19,325] Login - Step 01: Navigate to 'Login' page
[INFO ] [2022-09-20 08:04:20,157] Login - Step 02: Enter to Email textbox with value is 'auto92@hotmail.com'
[INFO ] [2022-09-20 08:04:20,323] Login - Step 03: Enter to Password textbox with value is '123456'
[INFO ] [2022-09-20 08:04:20,487] Login - Step 04: Click to Login button
[INFO ] [2022-09-20 08:04:21,254] Login - Step 05: Verify 'My Account' link is displayed
[INFO ] [2022-09-20 08:04:21,340] -------------------------PASSED--------------------------
[INFO ] [2022-09-20 08:04:21,340] Login - Step 06: Navigate to 'Customer Info' page 
[INFO ] [2022-09-20 08:04:22,072] Login - Step 07: Verify 'Customer Info' page is displayed
[INFO ] [2022-09-20 08:04:22,152] -------------------------PASSED--------------------------
[INFO ] [2022-09-20 08:04:43,483] Register - Step 01: Navigate to 'Register' page
[INFO ] [2022-09-20 08:04:44,114] Register - Step 02: Enter to Fistname textbox with value is 'Automation'
[INFO ] [2022-09-20 08:04:44,324] Register - Step 03: Enter to Lastname textbox with value is 'Testing'
[INFO ] [2022-09-20 08:04:44,514] Register - Step 04: Enter to Email textbox with value is 'auto7005@hotmail.com'
[INFO ] [2022-09-20 08:04:44,714] Register - Step 05: Enter to Password textbox with value is '123456'
[INFO ] [2022-09-20 08:04:44,900] Register - Step 06: Enter to Confirm Password textbox with value is '123456'
[INFO ] [2022-09-20 08:04:45,086] Register - Step 07: Click to 'Register' button
[INFO ] [2022-09-20 08:04:46,490] Register - Step 08: Verify Register success message is displayed
[INFO ] [2022-09-20 08:04:46,571] -------------------------PASSED--------------------------
[INFO ] [2022-09-20 08:04:46,571] Register - Step 09: Click to Logout link
[INFO ] [2022-09-20 08:04:47,494] Login - Step 01: Navigate to 'Login' page
[INFO ] [2022-09-20 08:04:48,322] Login - Step 02: Enter to Email textbox with value is 'auto7005@hotmail.com'
[INFO ] [2022-09-20 08:04:48,500] Login - Step 03: Enter to Password textbox with value is '123456'
[INFO ] [2022-09-20 08:04:48,676] Login - Step 04: Click to Login button
[INFO ] [2022-09-20 08:04:49,495] Login - Step 05: Verify 'My Account' link is displayed
[INFO ] [2022-09-20 08:04:49,592] -------------------------PASSED--------------------------
[INFO ] [2022-09-20 08:04:49,592] Login - Step 06: Navigate to 'Customer Info' page 
[INFO ] [2022-09-20 08:04:50,340] Login - Step 07: Verify 'Customer Info' page is displayed
[INFO ] [2022-09-20 08:04:50,418] -------------------------PASSED--------------------------
[INFO ] [2022-09-20 08:05:19,169] Register - Step 01: Navigate to 'Register' page
